Date,STOCKS,STOCKS_TR,BONDS,GOLD
1977-12-15,93.550000,141.593866,1.639739,158.850000
1977-12-16,93.400000,141.394800,1.640238,160.000000
1977-12-19,92.690000,140.347886,1.638113,160.100000
1977-12-20,92.500000,140.087917,1.632060,159.500000
1977-12-21,93.050000,140.948543,1.635173,160.300000
1977-12-22,93.800000,142.112455,1.631749,159.400000
1977-12-28,94.750000,143.579831,1.629340,164.800000
1977-12-29,94.940000,143.896109,1.624629,166.000000
1977-12-30,95.100000,144.167036,1.630332,164.950000
1978-01-03,93.820000,142.256495,1.624314,169.200000
1978-01-04,93.520000,141.831096,1.626118,171.850000
1978-01-05,92.740000,140.677552,1.625322,165.700000
1978-01-06,91.620000,139.007776,1.623227,169.900000
1978-01-09,90.640000,137.549708,1.602955,170.250000
1978-01-10,90.170000,136.864971,1.602182,173.100000
1978-01-11,89.740000,136.240658,1.601410,172.150000
1978-01-12,89.820000,136.390346,1.603202,173.550000
1978-01-13,89.690000,136.221209,1.608842,172.450000
1978-01-16,89.430000,135.854552,1.609352,174.900000
1978-01-17,89.880000,136.566309,1.609861,172.950000
1978-01-18,90.560000,137.627823,1.610371,171.950000
1978-01-19,90.090000,136.942067,1.612169,173.450000
1978-01-20,89.890000,136.666436,1.612679,173.050000
1978-01-23,89.240000,135.706516,1.613189,175.200000
1978-01-24,89.250000,135.749847,1.611118,176.450000
1978-01-25,89.390000,135.990921,1.610340,177.500000
1978-01-26,88.580000,134.786834,1.613428,175.800000
1978-01-27,88.580000,134.814768,1.615230,176.400000
1978-01-30,89.340000,135.999393,1.617033,175.200000
1978-01-31,89.250000,135.890574,1.620131,175.750000
1978-02-01,89.930000,136.954757,1.618049,176.400000
1978-02-02,90.130000,137.288391,1.618560,174.850000
1978-02-03,89.620000,136.540669,1.617776,175.250000
1978-02-06,89.500000,136.386808,1.615700,175.600000
1978-02-07,90.330000,137.680556,1.616212,175.200000
1978-02-08,90.830000,138.471860,1.615431,174.700000
1978-02-09,90.300000,137.693241,1.614652,172.850000
1978-02-10,90.080000,137.386985,1.613873,174.600000
1978-02-14,89.040000,135.829957,1.610514,177.400000
1978-02-15,88.830000,135.538417,1.607163,178.600000
1978-02-16,88.080000,134.422806,1.605107,179.350000
1978-02-17,87.960000,134.268184,1.606907,179.450000
1978-02-21,87.590000,133.731874,1.606137,181.450000
1978-02-22,87.560000,133.714439,1.606653,181.150000
1978-02-23,87.640000,133.864974,1.609741,183.200000
1978-02-24,88.490000,135.191696,1.615408,180.750000
1978-02-27,87.720000,134.043998,1.618508,180.800000
1978-02-28,87.040000,133.033332,1.616433,182.250000
1978-03-01,87.190000,133.291124,1.615656,182.500000
1978-03-02,87.320000,133.518445,1.617465,184.250000
1978-03-03,87.450000,133.745858,1.617981,183.450000
1978-03-06,86.900000,132.933371,1.617202,184.400000
1978-03-07,87.360000,133.665554,1.620307,186.250000
1978-03-08,87.840000,134.428645,1.620823,190.000000
1978-03-09,87.890000,134.533992,1.622636,188.300000
1978-03-10,88.880000,136.078245,1.625749,185.900000
1978-03-13,88.950000,136.214599,1.627565,186.500000
1978-03-14,89.350000,136.856355,1.628081,188.050000
1978-03-15,89.120000,136.533416,1.627295,186.350000
1978-03-16,89.510000,137.160183,1.627812,184.250000
1978-03-17,90.200000,138.246915,1.628329,183.200000
1978-03-20,90.820000,139.226818,1.632753,181.000000
1978-03-21,89.790000,137.677689,1.633270,177.300000
1978-03-22,89.470000,137.216548,1.632480,179.350000
1978-03-23,89.360000,137.077272,1.629079,179.300000
1978-03-28,89.500000,137.321427,1.615781,183.800000
1978-03-29,89.640000,137.565680,1.617594,181.400000
1978-03-30,89.410000,137.242213,1.616821,179.750000
1978-03-31,89.210000,136.964650,1.613462,181.600000
1978-04-03,88.460000,135.841525,1.616565,183.400000
1978-04-04,88.860000,136.483898,1.618380,180.500000
1978-04-05,89.640000,137.710189,1.616312,178.400000
1978-04-06,89.790000,137.969137,1.614248,181.000000
1978-04-07,90.170000,138.581598,1.617353,179.100000
1978-04-10,90.490000,139.102094,1.616582,178.700000
1978-04-11,90.250000,138.761961,1.615811,179.600000
1978-04-12,90.110000,138.575434,1.616335,180.000000
1978-04-13,90.980000,139.942049,1.618151,178.600000
1978-04-14,92.920000,142.955056,1.622558,178.500000
1978-04-17,94.450000,145.338518,1.628273,174.300000
1978-04-18,93.430000,143.799042,1.628795,173.500000
1978-04-19,93.860000,144.490629,1.622802,174.650000
1978-04-20,94.540000,145.567353,1.622027,168.550000
1978-04-21,94.340000,145.289540,1.619956,170.900000
1978-04-24,95.770000,147.521908,1.617889,168.500000
1978-04-25,96.640000,148.892577,1.618414,167.650000
1978-04-26,96.820000,149.200726,1.613760,168.900000
1978-04-27,95.860000,147.752243,1.611705,169.900000
1978-04-28,96.830000,149.277925,1.612232,170.850000
1978-05-02,97.250000,149.955053,1.611996,168.900000
1978-05-03,96.260000,148.458289,1.608655,170.450000
1978-05-04,95.930000,147.978815,1.610470,173.300000
1978-05-05,96.530000,148.933735,1.601980,172.800000
1978-05-08,96.190000,148.438725,1.601229,172.200000
1978-05-09,95.900000,148.020672,1.603040,172.700000
1978-05-10,95.920000,148.080928,1.603571,173.950000
1978-05-11,97.200000,150.086385,1.604102,175.350000
1978-05-12,98.070000,151.459547,1.602066,174.700000
1978-05-15,98.760000,152.555254,1.603879,175.250000
1978-05-16,99.350000,153.496917,1.605694,175.800000
1978-05-17,99.600000,153.913644,1.607510,177.500000
1978-05-18,98.620000,152.429789,1.602897,177.900000
1978-05-19,98.120000,151.687236,1.602147,178.800000
1978-05-22,99.090000,153.216908,1.602680,179.200000
1978-05-23,98.050000,151.639237,1.604495,179.750000
1978-05-24,97.080000,150.169188,1.602461,179.400000
1978-05-25,96.800000,149.765880,1.601712,178.600000
1978-05-26,96.580000,149.455235,1.599683,179.450000
1978-05-31,97.240000,150.506241,1.600218,184.150000
1978-06-01,97.350000,150.706524,1.602033,183.000000
1978-06-02,98.140000,151.959582,1.605131,184.750000
1978-06-05,99.950000,154.792496,1.606949,183.050000
1978-06-06,100.320000,155.396398,1.608769,181.050000
1978-06-07,100.120000,155.117600,1.609303,182.950000
1978-06-08,100.210000,155.287986,1.608550,182.600000
1978-06-09,99.930000,154.885072,1.605225,181.300000
1978-06-12,99.550000,154.326997,1.607045,180.550000
1978-06-13,99.570000,154.388792,1.606295,182.350000
1978-06-14,99.480000,154.280044,1.606831,183.700000
1978-06-15,98.340000,152.542838,1.607367,182.150000
1978-06-16,97.420000,151.146189,1.605332,184.600000
1978-06-19,97.490000,151.284948,1.603300,184.600000
1978-06-20,96.510000,149.794367,1.601273,186.500000
1978-06-21,96.010000,149.048196,1.597968,186.350000
1978-06-22,96.240000,149.434990,1.598507,185.300000
1978-06-23,95.850000,148.859238,1.592652,185.550000
1978-06-26,94.600000,146.947633,1.588096,185.250000
1978-06-27,94.980000,147.567226,1.589908,184.250000
1978-06-28,95.400000,148.249207,1.591721,185.350000
1978-06-29,95.570000,148.542960,1.592262,184.300000
1978-06-30,95.530000,148.510424,1.586435,183.050000
1978-07-03,95.090000,147.856398,1.590785,183.250000
1978-07-05,94.270000,146.611234,1.587509,184.200000
1978-07-06,94.320000,146.718607,1.588052,182.750000
1978-07-07,94.890000,147.634898,1.583514,183.950000
1978-07-10,95.270000,148.255940,1.581524,186.050000
1978-07-11,95.930000,149.312954,1.582069,185.500000
1978-07-12,96.240000,149.825619,1.583879,186.300000
1978-07-13,96.250000,149.871447,1.583157,186.700000
1978-07-14,97.580000,151.972668,1.583703,186.000000
1978-07-17,97.780000,152.314845,1.588049,185.050000
1978-07-18,96.870000,150.928074,1.591135,184.850000
1978-07-19,98.120000,152.906117,1.592953,185.700000
1978-07-20,98.030000,152.796748,1.588400,188.400000
1978-07-21,97.750000,152.391180,1.587675,191.750000
1978-07-24,97.720000,152.375189,1.588222,195.200000
1978-07-25,98.440000,153.528663,1.588768,193.300000
1978-07-26,99.080000,154.557826,1.590586,194.300000
1978-07-27,99.540000,155.306610,1.601312,194.050000
1978-07-28,100.000000,156.055690,1.605700,201.300000
1978-07-31,100.680000,157.148387,1.604961,200.250000
1978-08-01,100.660000,157.147080,1.608074,205.100000
1978-08-02,102.920000,160.705227,1.621483,203.250000
1978-08-03,103.510000,161.657074,1.628512,202.200000
1978-08-04,103.920000,162.328160,1.630357,201.550000
1978-08-07,103.550000,161.781098,1.633508,204.050000
1978-08-08,104.010000,162.530569,1.635357,206.950000
1978-08-09,104.500000,163.327199,1.637207,207.950000
1978-08-10,103.660000,162.045415,1.623341,206.500000
1978-08-11,103.960000,162.545229,1.625184,211.150000
1978-08-14,103.970000,162.591801,1.624428,213.500000
1978-08-15,103.850000,162.435087,1.623674,213.200000
1978-08-16,104.650000,163.717309,1.612528,215.750000
1978-08-17,105.080000,164.421172,1.622105,209.000000
1978-08-18,104.730000,163.904813,1.625247,211.750000
1978-08-21,103.890000,162.621390,1.632293,204.900000
1978-08-22,104.310000,163.309777,1.632838,207.400000
1978-08-23,104.910000,164.280231,1.645139,200.200000
1978-08-24,105.080000,164.577704,1.641734,203.000000
1978-08-25,104.900000,164.327109,1.643592,198.000000
1978-08-29,103.390000,161.992952,1.640737,199.700000
1978-08-30,103.500000,162.196134,1.634719,204.800000
1978-08-31,103.290000,161.897911,1.639188,208.700000
1978-09-01,103.680000,162.540242,1.641045,208.000000
1978-09-05,104.490000,163.841251,1.646842,209.450000
1978-09-06,105.380000,165.268192,1.646070,212.000000
1978-09-07,105.420000,165.362611,1.647932,210.500000
1978-09-08,106.790000,167.543308,1.648477,205.900000
1978-09-11,106.980000,167.873523,1.652979,205.650000
1978-09-12,106.990000,167.921401,1.656169,208.000000
1978-09-13,106.340000,166.933418,1.655389,209.700000
1978-09-14,105.100000,165.018862,1.653286,209.250000
1978-09-15,104.120000,163.511790,1.649864,212.150000
1978-09-18,103.210000,162.114061,1.647771,210.000000
1978-09-19,102.530000,161.077053,1.647000,211.450000
1978-09-20,101.730000,159.851117,1.637007,213.600000
1978-09-21,101.900000,160.148891,1.631008,215.650000
1978-09-22,101.840000,160.085298,1.625035,214.350000
1978-09-25,101.860000,160.147430,1.625587,218.400000
1978-09-26,102.620000,161.373030,1.630040,218.250000
1978-09-27,101.660000,159.894341,1.629288,214.800000
1978-09-28,101.960000,160.396848,1.629840,217.900000
1978-09-29,102.540000,161.340019,1.627785,217.100000
1978-10-02,102.960000,162.032916,1.625733,217.100000
1978-10-03,102.600000,161.498559,1.627587,221.400000
1978-10-04,103.060000,162.254713,1.625537,223.500000
1978-10-05,103.270000,162.617567,1.624791,222.700000
1978-10-06,103.520000,163.043546,1.627945,223.100000
1978-10-10,104.460000,164.556434,1.628499,225.300000
1978-10-11,105.390000,166.054162,1.631659,226.300000
1978-10-12,104.880000,165.283589,1.638740,225.550000
1978-10-13,104.660000,164.969722,1.637982,224.500000
1978-10-16,102.610000,161.771197,1.629363,223.400000
1978-10-17,101.260000,159.674976,1.628615,227.750000
1978-10-18,100.490000,158.492501,1.626565,229.000000
1978-10-19,99.330000,156.694441,1.624519,225.650000
1978-10-20,97.950000,154.548604,1.622477,227.950000
1978-10-23,98.180000,154.942210,1.623035,226.750000
1978-10-24,97.490000,153.884074,1.626189,225.800000
1978-10-25,97.310000,153.630524,1.625446,230.900000
1978-10-26,96.030000,151.640216,1.616901,233.700000
1978-10-27,94.590000,149.396450,1.609700,234.500000
1978-10-30,95.060000,150.168455,1.597383,242.750000
1978-10-31,93.150000,147.181019,1.587722,242.600000
1978-11-01,96.850000,153.058341,1.626392,227.500000
1978-11-02,95.610000,151.131096,1.617843,221.500000
1978-11-03,96.180000,152.064096,1.601578,215.200000
1978-11-06,95.190000,150.531066,1.603423,210.000000
1978-11-08,94.450000,149.392720,1.602703,218.800000
1978-11-09,94.420000,149.376900,1.601984,213.700000
1978-11-10,94.770000,149.962244,1.603830,206.250000
1978-11-13,93.130000,147.398891,1.608243,208.100000
1978-11-14,92.490000,146.417157,1.610093,211.000000
1978-11-15,92.710000,146.796431,1.618385,204.150000
1978-11-16,93.710000,148.410906,1.624126,196.300000
1978-11-17,94.420000,149.566774,1.624688,197.950000
1978-11-20,95.250000,150.913210,1.625251,198.850000
1978-11-21,95.010000,150.564909,1.619312,200.200000
1978-11-22,95.480000,151.341610,1.619876,199.000000
1978-11-24,95.790000,151.865022,1.608776,202.700000
1978-11-27,95.990000,152.214255,1.609342,198.400000
1978-11-28,95.150000,150.914470,1.609908,196.150000
1978-11-29,93.750000,148.725927,1.610474,195.600000
1978-11-30,94.700000,150.264506,1.611040,193.400000
1978-12-01,96.280000,152.803014,1.619339,194.650000
1978-12-04,96.150000,152.628682,1.617314,199.250000
1978-12-05,97.440000,154.708380,1.613998,196.400000
1978-12-06,97.490000,154.820153,1.614565,196.250000
1978-12-07,97.080000,154.201456,1.609966,198.300000
1978-12-08,96.630000,153.518958,1.609246,202.000000
1978-12-11,97.110000,154.313685,1.609814,207.000000
1978-12-12,96.590000,153.519676,1.607807,201.900000
1978-12-13,96.060000,152.709433,1.600658,202.850000
1978-12-14,96.040000,152.709606,1.603790,204.000000
1978-12-15,95.330000,151.612629,1.599228,205.600000
1978-12-18,93.440000,148.638515,1.583167,212.900000
1978-12-19,94.240000,149.942220,1.582474,216.300000
1978-12-20,94.680000,150.673677,1.580516,216.600000
1978-12-21,94.710000,150.752960,1.581091,212.600000
1978-12-22,96.310000,153.331290,1.587990,215.100000
1978-12-27,96.660000,153.920608,1.587866,220.500000
1978-12-28,96.280000,153.347720,1.583360,220.650000
1978-12-29,96.110000,153.109057,1.585202,226.000000
1979-01-02,96.730000,154.127912,1.581973,226.800000
1979-01-03,97.800000,155.864197,1.585081,218.600000
1979-01-04,98.580000,157.139004,1.591997,223.150000
1979-01-05,99.130000,158.047696,1.593846,225.500000
1979-01-08,98.800000,157.553724,1.589322,223.100000
1979-01-09,99.330000,158.430963,1.587355,224.000000
1979-01-10,98.770000,157.570006,1.587932,220.700000
1979-01-11,99.100000,158.128527,1.589780,220.650000
1979-01-12,99.930000,159.485093,1.591629,217.600000
1979-01-15,100.690000,160.730484,1.590933,216.850000
1979-01-16,99.460000,158.799755,1.590238,220.650000
1979-01-17,99.480000,158.864003,1.588271,227.250000
1979-01-18,99.720000,159.279599,1.588850,231.750000
1979-01-19,99.750000,159.359930,1.593242,230.550000
1979-01-22,99.900000,159.631999,1.597644,235.000000
1979-01-23,100.600000,160.783027,1.600779,230.000000
1979-01-24,100.160000,160.112520,1.603918,236.100000
1979-01-25,101.190000,161.791628,1.617327,233.850000
1979-01-26,101.860000,162.895808,1.624373,235.450000
1979-01-29,101.550000,162.433202,1.621050,235.200000
1979-01-30,101.050000,161.666487,1.622923,233.500000
1979-01-31,99.930000,159.907536,1.623500,233.700000
1979-02-01,99.960000,159.988853,1.625375,229.350000
1979-02-02,99.500000,159.285939,1.632453,230.300000
1979-02-05,98.090000,157.061903,1.625193,243.100000
1979-02-06,98.050000,157.030573,1.619270,244.500000
1979-02-07,97.160000,155.637919,1.608189,251.600000
1979-02-08,97.650000,156.455258,1.608769,250.500000
1979-02-09,97.870000,156.840335,1.606776,246.750000
1979-02-13,98.930000,158.571698,1.607356,240.600000
1979-02-14,98.870000,158.508559,1.606652,240.650000
1979-02-15,98.730000,158.317130,1.607233,247.750000
1979-02-16,98.670000,158.253898,1.609100,247.050000
1979-02-20,99.420000,159.489768,1.608395,247.000000
1979-02-21,99.070000,158.961522,1.605117,250.750000
1979-02-22,98.330000,157.807279,1.599279,252.350000
1979-02-23,97.780000,156.957472,1.598584,251.000000
1979-02-26,97.670000,156.813595,1.600447,248.600000
1979-02-27,96.130000,154.373723,1.602311,247.900000
1979-02-28,96.280000,154.646764,1.605459,251.300000
1979-03-01,96.900000,155.674499,1.606044,248.800000
1979-03-02,96.970000,155.819049,1.607913,248.000000
1979-03-05,98.060000,157.602668,1.614929,238.150000
1979-03-06,97.870000,157.329787,1.611637,239.750000
1979-03-07,98.440000,158.278517,1.617379,242.250000
1979-03-08,99.580000,160.144114,1.617963,239.200000
1979-03-09,99.540000,160.112799,1.617253,241.000000
1979-03-12,99.670000,160.354914,1.617837,240.000000
1979-03-13,99.840000,160.661476,1.618422,239.100000
1979-03-14,99.710000,160.485400,1.617713,239.500000
1979-03-15,99.860000,160.759912,1.615710,240.100000
1979-03-16,100.690000,162.129229,1.618881,244.000000
1979-03-19,101.060000,162.758418,1.619467,242.250000
1979-03-20,100.500000,161.890083,1.618757,242.100000
1979-03-21,101.250000,163.131590,1.619344,239.900000
1979-03-22,101.670000,163.841912,1.621226,242.850000
1979-03-23,101.600000,163.762882,1.621813,242.500000
1979-03-26,101.040000,162.894010,1.622400,245.250000
1979-03-27,102.480000,165.249120,1.624285,244.350000
1979-03-28,102.120000,164.702684,1.630070,244.400000
1979-03-29,102.030000,164.591481,1.631960,241.500000
1979-03-30,101.590000,163.915617,1.626019,240.100000
1979-04-02,100.900000,162.835727,1.626607,239.700000
1979-04-03,102.400000,165.289681,1.628496,240.000000
1979-04-04,102.650000,165.726926,1.630387,239.750000
1979-04-05,103.260000,166.745557,1.633584,240.650000
1979-04-06,103.180000,166.650374,1.630251,239.750000
1979-04-09,102.870000,166.183664,1.625623,240.200000
1979-04-10,103.340000,166.976824,1.622311,239.750000
1979-04-11,102.310000,165.346599,1.619008,238.350000
1979-04-12,102.000000,164.879315,1.619599,233.950000
1979-04-17,101.240000,163.684424,1.625969,231.900000
1979-04-18,101.700000,164.461529,1.627861,233.200000
1979-04-19,101.280000,163.815873,1.628452,240.900000
1979-04-20,101.230000,163.768406,1.623832,236.400000
1979-04-23,101.570000,164.351848,1.621826,236.850000
1979-04-24,102.200000,165.404775,1.618526,239.700000
1979-04-25,102.500000,165.924036,1.620415,241.800000
1979-04-26,102.010000,165.164674,1.615823,242.200000
1979-04-27,101.800000,164.858342,1.609954,243.700000
1979-04-30,101.760000,164.827183,1.606686,245.300000
1979-05-01,101.680000,164.732318,1.605996,247.300000
1979-05-02,101.720000,164.831818,1.609162,246.300000
1979-05-03,101.810000,165.012375,1.604610,246.500000
1979-05-04,100.690000,163.231848,1.603923,248.450000
1979-05-08,99.170000,160.802107,1.606402,248.950000
1979-05-09,99.460000,161.306204,1.609570,247.950000
1979-05-10,98.520000,159.815668,1.610168,252.250000
1979-05-11,98.520000,159.849329,1.613343,251.500000
